Ad state,Ad type,Final URL,Beacon URLs,Long headline,Headline 1,Headline 1 position,Headline 2,Headline 2 position,Headline 3,Headline 3 position,Headline 4,Headline 4 position,Headline 5,Headline 5 position,Headline 6,Headline 6 position,Headline 7,Headline 7 position,Headline 8,Headline 8 position,Headline 9,Headline 9 position,Headline 10,Headline 10 position,Headline 11,Headline 11 position,Headline 12,Headline 12 position,Headline 13,Headline 13 position,Headline 14,Headline 14 position,Headline 15,Headline 15 position,Description,Description 1,Description 1 position,Description 2,Description 2 position,Description 3,Description 3 position,Description 4,Description 4 position,Description 5,Image ID,Square image ID,Logo ID,Landscape logo ID,Business name,Call to action text,Video ID,Accent color,Main color,Allow flexible color,Ad format preference,Promotion text,Price prefix,Enable Asset Enhancements,Enable Autogen Video,Path 1,Path 2,Auto-applied ad suggestion,Mobile final URL,Tracking template,Final URL suffix,Custom parameter,Campaign,Ad group,Campaign type,Campaign subtype,Ad final URL,Clicks,Impr.,CTR,Currency code,Avg. CPC,Cost,Conversions,View-through conv.,Cost / conv.,Conv. rate,Impr. (Abs. Top) %,Impr. (Top) %
Disabled,Expanded text ad,https://www.prioritypestandmosquito.com/pest-services/mosquito-treatment/, --, --,Mosquito Control For Your Home, --,Stop the Bite & Love Your Yard, --,Mosquito Control in OKC, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Mosquito Control Services You Can Trust. Never Think About Mosquitos Again., --, --,Priority Pest Guarantees Excellent Service. Stop the Mosquito Bites. Call Today, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,mosquitos,Removal,No,, --, --,,Priority Pest,Mosquito Removal,Search,All features,https://www.prioritypestandmosquito.com/pest-services/mosquito-treatment/,89.0,2323.0,3.83,USD,1.62,143.79,0.0,0.0,0.0,0.0,,
Disabled,Expanded text ad,https://www.prioritypestandmosquito.com/residential-control/, --, --,Worms Eating Your Lawn?, --,Low Cost Armyworm Control, --,Take Back Your Yard, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Armyworm pest control - Don't waste money fixing your lawn when you can prevent it!, --, --,Never think about worms again! Pest Control you can trust. Give us a call today., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Residential,Pest-Control,No,, --, --,,Priority Pest,Res Pest Control,Search,All features,https://www.prioritypestandmosquito.com/residential-control/,1153.0,12216.0,9.44,USD,1.08,1248.86,12.5,0.0,99.91,1.08,,
Disabled,Expanded text ad,https://www.prioritypestandmosquito.com/residential-control/, --, --,Bugs Got You Down? Remove Them, --,We Rid Your Home of Pests, --,"Love Your Home, Not Pests", --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,"Pests invade homes. Priority Pest & Mosquito Control stops insects, spiders, moles, & more", --, --,Our method is Safe for your family & Deadly to pests. We Make Your Priority Our Priority., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Residential, --,No,, --, --,,Priority Pest,Res Pest Control,Search,All features,https://www.prioritypestandmosquito.com/residential-control/,34.0,1186.0,2.87,USD,2.79,94.71,1.0,0.0,94.71,2.94,,
Disabled,Responsive search ad,https://www.prioritypestandmosquito.com/okcs-most-affordable-bed-bug-removal/, --, --,OKC's Premier Bed Bug Sprayers, --,Bed Bugs Harm Can Your Health, --,We Get Rid Of Bed Bugs Fast, --,Proven Bed Bug Removal Method, --,Locally Owned & Operated, --,OKC Metro Bedbug Exterminators, --,Get Rid Of Bed Bugs For Good, --,Quickly Get Rid of Bed Bugs, --,$100 Off Your Service,2,Affordable Bed Bug Removal, --,OKC's Best Bed Bug Removers, --,Most Effective Bedbug Remedy, --,Fast Bedbug Clean Out, --,Custom Service To Meet Needs, --,Priority Pest and Mosquito, --, --,One Mention of Our Services Will Send Bedbugs Running -Take $100 Off Your First Room., --,"Bed Bugs invade your bed, your walls, your clothes, & more. Our experienced team can help.", --,"Keep Your Family Safe from Bed Bugs, Bites, & Diseases. Priority Pest Destroys Bed Bugs", --,Eliminate Bed Bugs and keep Them Away for Good. Family and Pet Friendly Bug Extermination., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Bed-Bugs,Removal,No,, --, --,,Priority Pest,Bed Bugs,Search,All features,https://www.prioritypestandmosquito.com/okcs-most-affordable-bed-bug-removal/,3842.0,54132.0,7.1,USD,1.6,6141.82,51.35,0.0,119.62,1.34,,
Disabled,Responsive search ad,https://www.prioritypestandmosquito.com, --, --,Cockroach Removal Services, --,Priority Pest and Mosquito, --,Prevent Cockroach Problems, --,Control that Cockroach Problem, --,Get Your Free Estimate Today, --,Oklahoma City Pest Control, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Priority Pest will take care of your cockroach problem. Get rid of them once and for all., --,Cockroaches got you down? Let Priority Pest help you out. Never Stress about pests., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Cockroaches, --,No,, --, --,,Priority Pest,Cockroaches,Search,All features,https://www.prioritypestandmosquito.com,0.0,0.0,0.0,USD,0.0,0.0,0.0,0.0,0.0,0.0,,
Disabled,Responsive search ad,https://www.prioritypestandmosquito.com, --, --,Mole and Gopher Removal, --,OKC Pest Removal, --,Priority Pest and Mosquito, --,Eliminate Gophers and Moles, --,Get Your Free Estimate Today, --,Call For Mole Pest Removal, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,"Protect your landscape, lawns, and gardens. Remove Moles and Gophers from your lawn.", --,Call Today to for your Free Service Estimate. We will take care of your problem., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Mole-and-Gopher, --,No,, --, --,,Priority Pest,Mole and Gopher,Search,All features,https://www.prioritypestandmosquito.com,0.0,0.0,0.0,USD,0.0,0.0,0.0,0.0,0.0,0.0,,
Disabled,Responsive search ad,https://www.prioritypestandmosquito.com, --, --,Priority Pest and Mosquito, --,Get a Free Estimate, --,Mosquito Pest Control Services, --,Keep Mosquitos Away, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Priority Pest Guarantees Excellent Service. Protect Your Family from Mosquitos., --,We Make Your Priority Our Priority. Keep the Mosquitos at bay with our spraying service., --,Skip The Spray and Call Us Today. Family Safe Mosquito Removal., --,Priority Pest and Mosquito Solutions - it's in the Name., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Mosquitos, --,No,, --, --,,Priority Pest,Mosquito Removal,Search,All features,https://www.prioritypestandmosquito.com,0.0,0.0,0.0,USD,0.0,0.0,0.0,0.0,0.0,0.0,,
Disabled,Responsive search ad,https://www.prioritypestandmosquito.com/rats-mice-control, --, --,Get Rid of Rats & Mice Today, --,Rodent Pest Control Near You, --,Limited Time $75 Off Service,2,Over 10 Years Of Experience, --,Fast and Easy Rodent Removal, --,No Job Too Small Or Too Large, --,Professional Mice & Rat Help, --,Fast Rat and Mice Killer, --,Top Rat and Mice Exterminator, --,OKC Mice and Rat Exterminator, --,We Trap & Eliminate Rodents, --,Free Rodent Inspection, --,Priority Pest and Mosquito, --,Reliable Rodent Control, --,Locally Owned & Operated, --, --,We use effective rodent control methods to keep your kitchen and garage safe and sound, --,Don't let mice and rats live rent-free in your home. Eliminate these rodents today!, --,Prioritize your home's safety with effective rat and mice extermination treatment, --,"If getting rid of mice is your priority, then your priority is our priority.", --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Mice,Rats,No,, --, --,,Priority Pest,Rats & Mice,Search,All features,https://www.prioritypestandmosquito.com/rats-mice-control,6.0,135.0,4.44,USD,5.35,32.12,0.0,0.0,0.0,0.0,,
Disabled,Responsive search ad,https://www.prioritypestandmosquito.com, --, --,Priority Pest and Mosquito, --,Quarterly Pest Control Service, --,Get Your Free Estimate Today, --,Call Us Today, --,Make the Cockroaches Stay Away, --,Enjoy Your House Pest Free, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,Worry Free Pest Control. Get Your Quote Today!, --,Priority Pest & Mosquito Service. Satisfaction Guaranteed., --,"Take care of the spiders, ants, crickets, earwigs, wasps, scorpions, and more!", --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,No,, --, --,,Priority Pest,Res Pest Control,Search,All features,https://www.prioritypestandmosquito.com,0.0,0.0,0.0,USD,0.0,0.0,0.0,0.0,0.0,0.0,,
Disabled,Responsive search ad,https://www.prioritypestandmosquito.com/termite-treatment/, --, --,OKC Termite Inspection, --,We Rid Your Home of Pests, --,"Love Your Home, Not Pests", --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,"Pests invade homes. Priority Pest & Mosquito Control stops insects, spiders, moles, & more", --,Our method is Safe for your family & Deadly to pests. We Make Your Priority Our Priority., --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,termite,inspection,No,, --, --,,Priority Pest,Termite Inspection,Search,All features,https://www.prioritypestandmosquito.com/termite-treatment/,0.0,0.0,0.0,USD,0.0,0.0,0.0,0.0,0.0,0.0,,
